8719,23
8742,22
8764,22
8786,22
8808,22
8830,22
8852,22
8874,22
8896,22
8918,22
8940,33
8973,38
9011,20
9031,25
9056,27
9083,20
9103,15
9118,22
9140,13
9153,15
9168,24
9192,30
9222,12
9234,16
9250,31
9281,38
9319,44
9363,51
9414,45
9459,32
9491,29
9520,57
9577,23
9600,27
9627,41
9668,20
9688,19
9707,27
9734,16
9750,21
9771,18
9789,27
9816,29
9845,16
9861,17
9878,31
9909,22
9931,53
9984,30
10014,53
10067,15
10082,15
10097,42
10139,46
10185,15
10200,24
10224,44
10268,18
10286,44
10330,24
10354,29
10383,16
10399,14
10413,24
10437,20
10457,33
10490,20
10510,26
10536,40
10576,24
10600,37
10637,22
10659,24
10683,41
10724,20
10744,26
10770,39
10809,11
10820,29
10849,37
10886,22
10908,19
10927,41
10968,13
10981,17
10998,36
11034,25
11059,65
11124,28
11152,16
11168,36
11204,18
11222,15
11237,31
11268,60
11328,23
11351,28
11379,27
11406,31
11437,20
11457,23
11480,25
11505,13
11518,19
11537,8
11545,32
11577,38
11615,50
11665,19
11684,17
11701,36
11737,10
11747,29
11776,32
11808,38
11846,34
11880,23
11903,22
11925,22
11947,22
11969,16
11985,15
12000,33
12033,6
12039,31
12070,30
12100,38
12138,20
12158,20
12178,17
12195,35
12230,3
12233,21
12254,26
12280,31
12311,20
12331,52
12383,14
12397,14
12411,27
12438,35
12473,22
12495,24
12519,11
12530,39
12569,17
12586,47
12633,17
12650,54
12704,40
12744,50
12794,27
12821,13
12834,13
12847,17
12864,24
12888,18
12906,22
12928,23
12951,32
12983,32
13015,17
13032,15
13047,14
13061,62
13123,63
13186,20
13206,15
13221,24
13245,15
13260,19
13279,32
13311,39
13350,18
13368,29
13397,42
13439,38
13477,27
13504,24
13528,40
13568,15
13583,16
13599,18
13617,16
13633,22
13655,21
13676,20
13696,28
13724,12
13736,37
13773,20
13793,57
13850,21
13871,24
13895,14
13909,27
13936,16
13952,42
13994,13
14007,30
14037,8
14045,18
14063,66
14129,42
14171,12
14183,17
14200,51
14251,62
14313,31
14344,26
14370,21
14391,16
14407,23
14430,11
14441,11
14452,19
14471,18
14489,50
14539,21
14560,17
14577,10
14587,21
14608,36
14644,34
14678,34
14712,34
14746,18
14764,23
14787,25
14812,35
14847,32
14879,36
14915,14
14929,7
14936,33
14969,41
15010,19
15029,20
15049,19
15068,21
15089,32
15121,41
15162,26
15188,21
15209,19
15228,27
15255,30
15285,24
15309,23
15332,8
15340,58
15398,10
15408,17
15425,20
15445,30
15475,43
15518,48
15566,9
15575,56
15631,14
15645,15
15660,27
15687,27
15714,34
15748,33
15781,53
15834,13
15847,24
15871,20
15891,31
15922,13
15935,16
15951,13
15964,33
15997,41
16038,35
16073,36
16109,36
16145,13
16158,8
16166,20
16186,6
16192,23
16215,29
16244,11
16255,41
16296,48
16344,16
16360,12
16372,48
16420,43
16463,30
16493,15
16508,8
16516,20
16536,32
16568,18
16586,37
16623,19
16642,12
16654,4
16658,29
16687,26
16713,42
16755,18
16773,44
16817,41
16858,23
16881,31
16912,25
16937,33
16970,13
16983,32
17015,51
17066,25
17091,24
17115,39
17154,33
17187,45
17232,28
17260,30
17290,32
17322,53
17375,39
17414,42
17456,19
17475,34
17509,37
17546,40
17586,25
17611,33
17644,29
17673,22
17695,14
17709,22
17731,60
17791,16
17807,20
17827,38
17865,30
17895,38
17933,29
17962,17
17979,17
17996,41
18037,15
18052,15
18067,21
18088,21
18109,19
18128,49
18177,26
18203,16
18219,30
18249,46
18295,37
18332,22
18354,21
18375,34
18409,23
18432,40
18472,42
18514,24
18538,25
18563,31
18594,16
18610,24
18634,18
18652,28
18680,33
18713,44
18757,29
18786,42
18828,31
18859,53
18912,12
18924,26
18950,16
18966,16
18982,12
18994,26
19020,18
19038,44
19082,57
19139,20
19159,20
19179,15
19194,27
19221,18
19239,15
19254,24
19278,38
19316,27
19343,45
19388,28
19416,42
19458,26
19484,37
19521,22
19543,27
19570,24
19594,14
19608,22
19630,20
19650,62
19712,34
19746,23
19769,33
19802,52
19854,11
19865,39
19904,17
19921,36
19957,18
19975,18
19993,40
20033,35
20068,32
20100,23
20123,28
20151,28
20179,21
20200,19
20219,27
20246,31
20277,19
20296,36
20332,32
20364,41
20405,36
20441,58
20499,38
20537,26
20563,14
20577,22
20599,25
20624,31
20655,45
20700,28
20728,19
20747,20
20767,30
20797,48
20845,46
20891,9
20900,7
20907,20
20927,46
20973,46
21019,28
21047,13
21060,23
21083,22
21105,32
21137,18
21155,18
21173,18
21191,18
21209,9
21218,28
21246,40
21286,26
21312,21
21333,42
21375,36
21411,30
21441,25
21466,16
21482,14
21496,33
21529,37
21566,41
21607,21
21628,4
21632,41
21673,15
21688,19
21707,9
21716,16
21732,20
21752,20
21772,20
21792,20
21812,20
21832,20
21852,20
21872,20
21892,20
21912,20
21932,10
21942,33
21975,34
22009,9
22018,22
22040,7
22047,18
22065,13
22078,31
22109,31
22140,24
22164,41
22205,28
22233,25
22258,48
22306,14
22320,57
22377,40
22417,30
22447,23
22470,29
22499,31
22530,36
22566,28
22594,20
22614,28
22642,50
22692,10
22702,22
22724,42
22766,45
22811,12
22823,12
22835,12
22847,12
22859,48
22907,19
22926,17
22943,36
22979,36
23015,10
23025,10
23035,10
23045,21
23066,21
23087,22
23109,27
23136,20
23156,21
23177,37
23214,61
23275,29
23304,13
23317,5
23322,19
23341,11
23352,25
23377,24
23401,29
23430,17
23447,12
23459,18
23477,24
23501,21
23522,29
23551,22
23573,19
23592,33
23625,17
23642,26
23668,27
23695,37
23732,45
23777,31
23808,28
23836,31
23867,31
23898,22
23920,67
23987,52
24039,21
24060,38
24098,32
24130,16
24146,21
24167,27
24194,27
24221,37
24258,30
24288,19
24307,48
24355,27
24382,35
24417,17
24434,33
24467,39
24506,16
24522,16
24538,31
24569,13
24582,46
24628,15
24643,35
24678,39
24717,55
24772,55
24827,36
24863,17
24880,33
24913,8
24921,21
24942,31
24973,34
25007,42
25049,20
25069,15
25084,14
25098,30
25128,29
25157,26
25183,30
25213,25
25238,94
25332,18
25350,19
25369,22
25391,35
25426,6
25432,35
25467,72
25539,33
25572,20
25592,23
25615,24
25639,44
25683,15
25698,17
25715,28
25743,18
25761,24
25785,24
25809,37
25846,21
25867,33
25900,35
25935,37
25972,54
26026,19
26045,30
26075,10
26085,5
26090,20
26110,21
26131,18
26149,12
26161,34
26195,10
26205,6
26211,41
26252,41
26293,8
26301,9
26310,18
26328,22
26350,28
26378,44
26422,41
26463,47
26510,16
26526,55
26581,15
26596,39
26635,21
26656,25
26681,21
26702,24
26726,18
26744,5
26749,43
26792,51
26843,15
26858,17
26875,18
26893,22
26915,23
26938,25
26963,23
26986,26
27012,27
27039,31
27070,26
27096,36
27132,13
27145,23
27168,36
27204,21
27225,22
27247,19
27266,27
27293,20
27313,36
27349,15
27364,17
27381,21
27402,34
27436,20
27456,17
27473,24
27497,35
27532,25
27557,29
27586,21
27607,19
27626,33
27659,14
27673,9
27682,18
27700,16
27716,24
27740,9
27749,32
27781,49
27830,49
27879,6
27885,50
27935,17
27952,24
27976,49
28025,5
28030,53
28083,18
28101,54
28155,36
28191,50
28241,46
28287,8
28295,26
28321,32
28353,30
28383,34
28417,17
28434,8
28442,23
28465,6
28471,29
28500,10
28510,17
28527,33
28560,19
28579,48
28627,12
28639,20
28659,38
28697,18
28715,16
28731,22
28753,30
28783,46
28829,39
28868,26
28894,50
28944,29
28973,62
29035,27
29062,31
29093,54
29147,21
29168,29
29197,32
29229,59
29288,28
29316,61
29377,23
29400,21
29421,66
29487,7
29494,7
29501,33
29534,18
29552,9
29561,46
29607,24
29631,62
29693,10
29703,42
29745,42
29787,18
29805,44
29849,54
29903,21
29924,35
29959,46
30005,44
30049,62
30111,25
30136,15
30151,23
30174,51
30225,15
30240,19
30259,14
30273,64
30337,28
30365,16
30381,18
30399,18
30417,19
30436,31
30467,29
30496,25
30521,27
30548,34
30582,29
30611,21
30632,21
30653,21
30674,53
30727,38
30765,21
30786,38
30824,30
30854,11
30865,14
30879,34
30913,21
30934,57
30991,16
31007,19
31026,43
31069,11
31080,11
31091,29
31120,82
31202,47
31249,17
31266,20
31286,26
31312,27
31339,19
31358,35
31393,42
31435,23
31458,30
31488,42
31530,30
31560,44
31604,16
31620,26
31646,60
31706,14
31720,40
31760,29
31789,23
31812,18
31830,23
31853,21
31874,22
31896,39
31935,35
31970,43
32013,42
32055,23
32078,17
32095,16
32111,22
32133,47
32180,31
32211,10
32221,25
32246,7
32253,13
32266,8
32274,22
32296,39
32335,38
32373,7
32380,26
32406,24
32430,22
32452,38
32490,30
32520,72
32592,17
32609,17
32626,15
32641,36
32677,27
32704,13
32717,46
32763,19
32782,19
32801,53
32854,33
32887,22
32909,16
32925,27
32952,39
32991,62
33053,12
33065,8
33073,16
33089,17
33106,20
33126,22
33148,11
33159,25
33184,34
33218,30
33248,29
33277,19
33296,46
33342,10
33352,6
33358,18
33376,15
33391,6
33397,19
33416,14
33430,14
33444,20
33464,3
33467,16
33483,31
33514,9
33523,20
33543,9
33552,12
33564,16
33580,53
33633,23
33656,22
33678,22
33700,37
33737,26
33763,16
33779,18
33797,7
33804,62
33866,25
33891,19
33910,21
33931,7
33938,18
33956,33
33989,24
34013,33
34046,56
34102,33
34135,36
34171,8
34179,24
34203,36
34239,36
34275,13
34288,25
34313,23
34336,11
34347,13
34360,14
34374,17
34391,23
34414,19
34433,33
34466,25
34491,22
34513,17
34530,14
34544,18
34562,24
34586,23
34609,25
34634,22
34656,20
34676,30
34706,12
34718,15
34733,20
34753,38
34791,15
34806,29
34835,22
34857,14
34871,25
34896,24
34920,28
34948,31
34979,37
35016,29
35045,25
35070,50
35120,19
35139,14
35153,44
35197,18
35215,26
35241,21
35262,29
35291,23
35314,32
35346,20
35366,16
35382,39
35421,28
35449,21
35470,20
35490,6
35496,24
35520,27
35547,8
35555,30
35585,39
35624,15
35639,37
35676,6
35682,58
35740,47
35787,44
35831,24
35855,19
35874,54
35928,54
35982,20
36002,13
36015,15
36030,25
36055,30
36085,32
36117,49
36166,4
36170,18
36188,17
36205,29
36234,16
36250,43
36293,4
36297,3
36300,79
36379,21
36400,20
36420,53
36473,13
36486,47
36533,31
36564,44
36608,19
36627,21
36648,20
36668,29
36697,20
36717,27
36744,16
36760,18
36778,6
36784,15
36799,10
36809,19
36828,33
36861,26
36887,23
36910,44
36954,32
36986,31
37017,13
37030,41
37071,58
37129,53
37182,47
37229,10
37239,27
37266,18
37284,12
37296,28
37324,11
37335,17
37352,20
37372,18
37390,23
37413,27
37440,18
37458,17
37475,20
37495,15
37510,11
37521,50
37571,28
37599,25
37624,22
37646,57
37703,10
37713,8
37721,14
37735,15
37750,36
37786,18
37804,15
37819,40
37859,15
37874,37
37911,25
37936,28
37964,18
37982,12
37994,44
38038,28
38066,22
38088,23
38111,7
38118,52
38170,12
38182,16
38198,29
38227,40
38267,36
38303,12
38315,22
38337,24
38361,35
38396,33
38429,40
38469,30
38499,25
38524,31
38555,55
38610,46
38656,40
38696,51
38747,60
38807,50
38857,23
38880,22
38902,38
38940,13
38953,28
38981,17
38998,25
39023,23
39046,26
39072,17
39089,29
39118,8
39126,24
39150,37
39187,23
39210,4
39214,29
39243,35
39278,32
39310,21
39331,8
39339,23
39362,25
39387,47
39434,11
39445,24
39469,29
39498,22
39520,34
39554,13
39567,23
39590,27
39617,18
39635,49
39684,28
39712,38
39750,33
39783,16
39799,35
39834,22
39856,18
39874,27
39901,23
39924,23
39947,31
39978,44
40022,11
40033,30
40063,37
40100,26
40126,19
40145,15
40160,15
40175,17
40192,16
40208,13
40221,19
40240,36
40276,25
40301,18
40319,26
40345,10
40355,32
40387,22
40409,26
40435,30
40465,46
40511,11
40522,27
40549,41
40590,13
40603,28
40631,17
40648,7
40655,17
40672,24
40696,16
40712,18
40730,33
40763,18
40781,63
40844,35
40879,14
40893,24
40917,19
40936,27
40963,43
41006,19
41025,18
41043,25
41068,11
41079,19
41098,54
41152,18
41170,50
41220,34
41254,18
41272,15
41287,8
41295,34
41329,25
41354,34
41388,37
41425,20
41445,21
41466,28
41494,15
41509,10
41519,11
41530,13
41543,60
41603,18
41621,35
41656,28
41684,11
41695,33
41728,12
41740,15
41755,15
41770,20
41790,13
41803,14
41817,38
41855,25
41880,21
41901,17
41918,21
41939,17
41956,19
41975,56
42031,27
42058,30
42088,22
42110,11
42121,38
42159,66
42225,17
42242,54
42296,41
42337,15
42352,25
42377,64
42441,33
42474,39
42513,26
42539,8
42547,4
42551,44
42595,44
42639,20
42659,7
42666,9
42675,22
42697,11
42708,23
42731,35
42766,19
42785,13
42798,13
42811,27
42838,23
42861,25
42886,22
42908,19
42927,16
42943,4
42947,53
43000,21
43021,16
43037,60
43097,25
43122,28
43150,27
43177,27
43204,7
43211,20
43231,19
43250,29
43279,30
43309,20
43329,26
43355,29
43384,11
43395,15
43410,67
43477,17
43494,17
43511,42
43553,53
43606,54
43660,25
43685,30
43715,19
43734,13
43747,24
43771,36
43807,70
43877,68
43945,19
43964,13
43977,32
44009,16
44025,20
44045,35
44080,16
44096,45
44141,38
44179,21
44200,31
44231,21
44252,32
44284,29
44313,19
44332,45
44377,22
44399,26
44425,25
44450,20
44470,32
44502,23
44525,22
44547,37
44584,29
44613,13
44626,27
44653,28
44681,34
44715,10
44725,24
44749,10
44759,31
44790,27
44817,15
44832,17
44849,20
44869,6
44875,35
44910,20
44930,12
44942,10
44952,14
44966,28
44994,19
45013,16
45029,5
45034,18
45052,8
45060,10
45070,43
45113,22
45135,33
45168,28
45196,41
45237,24
45261,17
45278,18
45296,15
45311,15
45326,23
45349,31
45380,25
45405,22
45427,25
45452,16
45468,46
45514,33
45547,6
45553,55
45608,55
45663,23
45686,55
45741,55
45796,26
45822,20
45842,21
45863,18
45881,42
45923,20
45943,20
45963,12
45975,21
45996,39
46035,23
46058,20
46078,28
46106,18
46124,14
46138,51
46189,31
46220,56
46276,34
46310,18
46328,38
46366,11
46377,21
46398,38
46436,36
46472,28
46500,26
46526,31
46557,36
46593,26
46619,29
46648,43
46691,26
46717,42
46759,41
46800,37
46837,45
46882,29
46911,35
46946,46
46992,24
47016,21
47037,5
47042,56
47098,16
47114,50
47164,24
47188,14
47202,14
47216,20
47236,31
47267,63
47330,15
47345,11
47356,25
47381,23
47404,29
47433,22
47455,51
47506,22
47528,11
47539,24
47563,27
47590,28
47618,19
47637,24
47661,36
47697,57
47754,48
47802,42
47844,53
47897,62
47959,52
48011,54
48065,16
48081,43
48124,22
48146,24
48170,7
48177,37
48214,18
48232,26
48258,43
48301,24
48325,7
48332,52
48384,34
48418,45
48463,21
48484,30
48514,18
48532,33
48565,39
48604,20
48624,36
48660,38
48698,11
48709,41
48750,60
48810,34
48844,55
48899,25
48924,21
48945,16
48961,48
49009,28
49037,40
49077,22
49099,23
49122,11
49133,32
49165,16
49181,29
49210,36
49246,16
49262,61
49323,30
49353,33
49386,13
49399,23
49422,35
49457,24
49481,12
49493,44
49537,67
49604,35
49639,18
49657,16
49673,30
49703,17
49720,24
49744,21
49765,19
49784,28
49812,56
49868,25
49893,23
49916,17
49933,50
49983,40
50023,29
50052,27
50079,65
50144,27
50171,32
50203,22
50225,20
50245,31
50276,32
50308,58
50366,25
50391,25
50416,36
50452,18
50470,21
50491,33
50524,48
50572,15
50587,32
50619,7
50626,10
50636,23
50659,18
50677,48
50725,11
50736,22
50758,21
50779,39
50818,18
50836,19
50855,42
50897,24
50921,17
50938,25
50963,14
50977,26
51003,26
51029,21
51050,36
51086,22
51108,27
51135,26
51161,26
51187,15
51202,31
51233,28
51261,23
51284,28
51312,51
51363,28
51391,22
51413,17
51430,41
51471,18
51489,23
51512,30
51542,20
51562,17
51579,20
51599,13
51612,14
51626,38
51664,20
51684,32
51716,24
51740,56
51796,13
51809,22
51831,34
51865,28
51893,23
51916,27
51943,29
51972,30
52002,13
52015,26
52041,31
52072,22
52094,27
52121,23
52144,40
52184,23
52207,17
52224,35
52259,26
52285,29
52314,55
52369,55
52424,24
52448,25
52473,17
52490,36
52526,18
52544,18
52562,37
52599,36
52635,36
52671,36
52707,36
52743,36
52779,36
52815,36
52851,36
52887,36
52923,25
52948,12
52960,24
52984,23
53007,34
53041,15
53056,29
53085,26
53111,21
53132,26
53158,15
53173,31
53204,26
53230,15
53245,24
53269,40
53309,27
53336,26
53362,46
53408,20
53428,21
53449,28
53477,32
53509,19
53528,31
53559,24
53583,50
53633,24
53657,9
53666,16
53682,24
53706,55
53761,13
53774,22
53796,39
53835,21
53856,21
53877,20
53897,15
53912,13
53925,5
53930,20
53950,18
53968,18
53986,29
54015,19
54034,27
54061,29
54090,20
54110,52
54162,36
54198,19
54217,53
54270,23
54293,15
54308,23
54331,19
54350,26
54376,25
54401,33
54434,63
54497,44
54541,16
54557,35
54592,33
54625,41
54666,25
54691,47
54738,49
54787,16
54803,17
54820,18
54838,28
54866,15
54881,30
54911,35
54946,14
54960,16
54976,7
54983,42
55025,24
55049,26
55075,8
55083,19
55102,16
55118,61
55179,36
55215,25
55240,23
55263,25
55288,49
55337,38
55375,37
55412,18
55430,40
55470,11
55481,45
55526,24
55550,36
55586,15
55601,15
55616,45
55661,35
55696,34
55730,56
55786,39
55825,9
55834,15
55849,28
55877,12
55889,24
55913,10
55923,12
55935,17
55952,16
55968,15
55983,31
56014,35
56049,19
56068,17
56085,34
56119,20
56139,23
56162,22
56184,34
56218,6
56224,13
56237,40
56277,44
56321,22
56343,8
56351,15
56366,8
56374,18
56392,13
56405,18
56423,23
56446,25
56471,16
56487,34
56521,36
56557,16
56573,13
56586,16
56602,15
56617,11
56628,21
56649,6
56655,26
56681,41
56722,19
56741,23
56764,35
56799,27
56826,27
56853,32
56885,28
56913,40
56953,28
56981,31
57012,14
57026,18
57044,37
57081,49
57130,18
57148,23
57171,19
57190,16
57206,25
57231,17
57248,36
57284,18
57302,24
57326,24
57350,46
57396,30
57426,45
57471,29
57500,18
57518,25
57543,29
57572,15
57587,45
57632,18
57650,20
57670,45
57715,14
57729,4
57733,58
57791,28
57819,37
57856,32
57888,18
57906,20
57926,10
57936,15
57951,34
57985,20
58005,26
58031,24
58055,64
58119,22
58141,23
58164,49
58213,34
58247,65
58312,9
58321,26
58347,18
58365,26
58391,15
58406,49
58455,36
58491,25
58516,22
58538,15
58553,31
58584,26
58610,63
58673,23
58696,12
58708,19
58727,15
58742,27
58769,17
58786,10
58796,14
58810,17
58827,38
58865,23
58888,24
58912,18
58930,23
58953,28
58981,35
59016,34
59050,36
59086,24
59110,30
59140,35
59175,17
59192,35
59227,13
59240,22
59262,24
59286,25
59311,52
59363,33
59396,25
59421,51
59472,52
59524,34
59558,26
59584,47
59631,24
59655,17
59672,48
59720,36
59756,39
59795,6
59801,19
59820,23
59843,39
59882,10
59892,4
59896,23
59919,37
59956,44
60000,18
60018,23
60041,28
60069,15
60084,11
60095,30
60125,47
60172,10
60182,32
60214,64
60278,21
60299,37
60336,15
60351,14
60365,13
60378,44
60422,25
60447,15
60462,19
60481,28
60509,25
60534,11
60545,41
60586,43
60629,13
60642,19
60661,29
60690,43
60733,13
60746,19
60765,36
60801,18
60819,23
60842,48
60890,23
60913,22
60935,45
60980,38
61018,17
61035,36
61071,54
61125,29
61154,26
61180,21
61201,24
61225,32
61257,19
61276,30
61306,21
61327,32
61359,19
61378,15
61393,26
61419,57
61476,17
61493,24
61517,18
61535,17
61552,24
61576,9
61585,13
61598,17
61615,6
61621,38
61659,24
61683,45
61728,12
61740,45
61785,30
61815,45
61860,46
61906,29
61935,29
61964,43
62007,33
62040,38
62078,28
62106,56
62162,30
62192,16
62208,43
62251,33
62284,26
62310,56
62366,15
62381,44
62425,7
62432,23
62455,46
62501,31
62532,36
62568,36
62604,28
62632,18
62650,39
62689,24
62713,9
62722,22
62744,25
62769,10
62779,17
62796,24
62820,35
62855,30
62885,33
62918,34
62952,56
63008,33
63041,38
63079,37
63116,39
63155,28
63183,11
63194,31
63225,11
63236,22
63258,22
63280,22
63302,22
63324,33
63357,33
63390,33
63423,33
63456,13
63469,43
63512,23
63535,6
63541,16
63557,25
63582,39
63621,29
63650,9
63659,8
63667,49
63716,27
63743,27
63770,21
63791,30
63821,31
63852,54
63906,42
63948,27
63975,37
64012,31
64043,40
64083,52
64135,30
64165,43
64208,26
64234,45
64279,15
64294,14
64308,26
64334,41
64375,29
64404,29
64433,47
64480,23
64503,19
64522,18
64540,48
64588,9
64597,19
64616,21
64637,10
64647,30
64677,26
64703,41
64744,26
64770,26
64796,27
64823,32
64855,24
64879,32
64911,59
64970,12
64982,6
64988,15
65003,39
65042,42
65084,18
65102,24
65126,62
65188,30
65218,23
65241,31
65272,27
65299,16
65315,49
65364,18
65382,18
65400,32
65432,20
65452,45
65497,54
65551,9
65560,28
65588,10
65598,17
65615,20
65635,17
65652,19
65671,24
65695,39
65734,28
65762,31
65793,47
65840,40
65880,24
65904,14
65918,17
65935,41
65976,24
66000,38
66038,47
66085,59
66144,47
66191,49
66240,17
66257,33
66290,30
66320,19
66339,7
66346,13
66359,31
66390,34
66424,9
66433,28
66461,51
66512,15
66527,16
66543,24
66567,34
66601,39
66640,19
66659,20
66679,20
66699,13
66712,13
66725,18
66743,8
66751,29
66780,27
66807,27
66834,27
66861,27
66888,27
66915,27
66942,27
66969,27
66996,27
67023,27
67050,9
67059,26
67085,17
67102,10
67112,26
67138,58
67196,18
67214,17
67231,24
67255,43
67298,53
67351,12
67363,26
67389,63
67452,57
67509,42
67551,16
67567,20
67587,12
67599,25
67624,52
67676,25
67701,24
67725,35
67760,46
67806,19
67825,41
67866,59
67925,10
67935,47
67982,20
68002,22
68024,20
68044,20
68064,12
68076,28
68104,13
68117,8
68125,18
68143,39
68182,19
68201,16
68217,28
68245,31
68276,44
68320,17
68337,22
68359,26
68385,60
68445,50
68495,18
68513,5
68518,21
68539,30
68569,27
68596,50
68646,21
68667,26
68693,26
68719,56
68775,29
68804,31
68835,63
68898,20
68918,26
68944,21
68965,7
68972,23
68995,39
69034,20
69054,39
69093,45
69138,37
69175,47
69222,20
69242,18
69260,20
69280,5
69285,33
69318,21
69339,9
69348,44
69392,31
69423,15
69438,41
69479,30
69509,25
69534,17
69551,8
69559,27
69586,21
69607,33
69640,19
69659,37
69696,19
69715,33
69748,21
69769,25
69794,25
69819,18
69837,33
69870,28
69898,17
69915,26
69941,14
69955,5
69960,49
70009,15
70024,14
70038,12
70050,23
70073,13
70086,18
70104,30
70134,25
70159,45
70204,12
70216,40
70256,18
70274,22
70296,38
70334,34
70368,38
70406,19
70425,20
70445,5
70450,47
70497,15
70512,39
70551,29
70580,11
70591,23
70614,9
70623,20
70643,20
70663,29
70692,21
70713,21
70734,23
70757,17
70774,23
70797,15
70812,23
70835,12
70847,25
70872,22
70894,24
70918,52
70970,48
71018,25
71043,22
71065,25
71090,13
71103,34
71137,32
71169,46
71215,15
71230,22
71252,21
71273,23
71296,25
71321,28
71349,27
71376,19
71395,34
71429,9
71438,31
71469,16
71485,49
71534,26
71560,12
71572,16
71588,40
71628,6
71634,7
71641,31
71672,9
71681,20
71701,11
71712,35
71747,29
71776,22
71798,25
71823,23
71846,28
71874,27
71901,29
71930,39
71969,36
72005,21
72026,8
72034,8
72042,38
72080,33
72113,53
72166,30
72196,19
72215,21
72236,23
72259,15
72274,30
72304,19
72323,33
72356,16
72372,18
72390,25
72415,32
72447,12
72459,31
72490,12
72502,18
72520,26
72546,24
72570,53
72623,37
72660,30
72690,45
72735,21
72756,11
72767,29
72796,7
72803,26
72829,55
72884,32
72916,24
72940,19
72959,29
72988,20
73008,50
73058,7
73065,7
73072,23
73095,34
73129,17
73146,25
73171,37
73208,27
73235,29
73264,15
73279,24
73303,17
73320,28
73348,38
73386,20
73406,24
73430,20
73450,21
73471,36
73507,25
73532,36
73568,19
73587,61
73648,25
73673,41
73714,15
73729,15
73744,45
73789,57
73846,28
73874,14
73888,45
73933,25
73958,27
73985,19
74004,28
74032,32
74064,19
74083,20
74103,25
74128,22
74150,16
74166,10
74176,24
74200,36
74236,8
74244,32
74276,52
74328,37
74365,23
74388,26
74414,24
74438,26
74464,21
74485,6
74491,21
74512,14
74526,25
74551,25
74576,25
